id,timestamp,type,title,url
123456,2025-06-06T21:53:45.183249,organic,Möller’s Norwegian Cod-Liver Oil,https://www.amazon.com.be/-/en/Mollers-Omega-Norwegian-Cod-Liver-Pruners/dp/B074XB9RNH?language=en_GB
123456,2025-06-06T21:54:02.988839,organic,Blackmores Triple-Strength Fish Oil,https://www.amazon.com.au/Blackmores-Omega-Triple-Concentrated-Capsules/dp/B0773JF7JX?th=1
123456,2025-06-06T21:54:24.397302,ad,Swisse Fish Oil Soft Capsules,https://www.amazon.com/Swisse-Supplement-Sustainably-Essential-Promotes/dp/B0D45ZYSWZ?th=1
123456,2025-06-06T21:59:42.103847,deepseek,**Blackmores Triple-Strength Fish Oil** ,https://www.amazon.com.au/Blackmores-Omega-Triple-Concentrated-Capsules/dp/B0773JF7JX?th=1
